Sale_ID,Product_ID,Customer_ID,Date,Quantity,Sale_Price,Channel,Revenue
497,196,2416,2024-12-03,4,168.41,Online,168.41
498,195,2596,2025-12-16,2,93.92,Online,93.92
499,121,2075,2023-07-16,2,60.64,In-Store,60.64
500,126,2838,2025-11-27,3,191.39,In-Store,191.39
501,108,2773,2025-09-25,2,61.68,In-Store,61.68
502,132,2655,2025-05-06,1,243.25,In-Store,243.25
503,157,2542,2024-01-31,4,232.33,Online,232.33
504,182,2662,2025-06-05,1,227.28,In-Store,227.28
505,159,2231,2025-05-15,1,49.51,Online,49.51
506,115,2895,2025-04-07,5,101.23,In-Store,101.23
507,194,2732,2023-02-26,5,216.06,In-Store,216.06
508,157,2168,2025-10-28,1,232.33,Online,232.33
509,197,2211,2024-02-25,4,217.44,In-Store,217.44
510,124,2321,2024-06-26,3,112.82,In-Store,112.82
511,121,2806,2024-07-06,4,60.64,In-Store,60.64
512,114,2541,2023-02-02,5,195.54,Online,195.54
513,184,2050,2024-09-15,4,195.07,Online,195.07
514,114,2258,2025-07-13,1,195.54,Online,195.54
515,146,2162,2023-09-28,4,26.18,In-Store,26.18
516,147,2607,2024-04-28,4,133.4,Online,133.4
517,178,2291,2024-09-01,4,81.85,Online,81.85
518,194,2755,2025-01-09,1,216.06,In-Store,216.06
519,194,2682,2025-06-26,2,216.06,Online,216.06
520,180,2407,2025-01-05,1,77.62,In-Store,77.62
521,141,2275,2025-08-03,3,232.94,Online,232.94
522,199,2333,2024-11-21,4,37.68,Online,37.68
523,122,2555,2024-06-04,5,167.31,In-Store,167.31
524,167,2615,2022-11-02,2,235.98,In-Store,235.98
525,142,2508,2024-10-20,2,248.84,Online,248.84
526,200,2445,2025-11-27,2,241.01,Online,241.01
527,171,2571,2024-05-14,4,104.99,In-Store,104.99
528,161,2861,2024-10-17,4,177.18,In-Store,177.18
529,108,2052,2025-09-26,2,61.68,Online,61.68
530,112,2949,2024-12-19,2,80.36,Online,80.36
531,168,2105,2025-05-12,3,152.68,Online,152.68
532,153,2532,2025-02-14,4,55.98,In-Store,55.98
533,142,2961,2025-09-08,1,248.84,In-Store,248.84
534,117,2513,2024-04-25,2,156.19,In-Store,156.19
535,156,2442,2025-05-08,4,22.14,In-Store,22.14
536,186,2199,2024-04-19,5,28.06,Online,28.06
537,142,2387,2025-04-02,5,248.84,In-Store,248.84
538,132,2641,2025-12-13,5,243.25,Online,243.25
539,145,2064,2024-07-26,2,62.85,Online,62.85
540,166,2819,2022-05-16,3,152.81,Online,152.81
541,153,2824,2024-11-21,1,55.98,In-Store,55.98
542,127,2327,2023-12-13,1,200.1,Online,200.1
543,171,2020,2024-08-17,4,104.99,Online,104.99
544,153,2546,2025-01-03,3,55.98,Online,55.98
545,105,2354,2025-10-13,5,57.72,In-Store,57.72
546,131,2672,2024-06-03,1,114.34,In-Store,114.34
547,144,2408,2025-03-29,3,15.05,In-Store,15.05
548,141,2296,2025-01-17,4,232.94,Online,232.94
549,159,2585,2023-09-17,4,49.51,Online,49.51
550,130,2359,2024-05-24,3,190.21,In-Store,190.21
551,176,2945,2025-08-13,4,78.4,Online,78.4
552,184,2953,2023-09-28,5,195.07,Online,195.07
553,153,2876,2023-09-10,5,55.98,Online,55.98
554,187,2612,2025-03-10,5,149.8,In-Store,149.8
555,190,2795,2024-07-10,5,197.23,In-Store,197.23
556,149,2080,2025-05-04,5,198.31,In-Store,198.31
557,187,2700,2024-11-04,5,149.8,In-Store,149.8
558,125,2805,2025-09-16,4,62.64,In-Store,62.64
559,112,2932,2023-10-05,5,80.36,Online,80.36
560,159,2506,2023-10-25,2,49.51,Online,49.51
561,152,2569,2024-04-09,1,106.63,In-Store,106.63
562,171,2367,2024-10-30,2,104.99,In-Store,104.99
563,169,2509,2025-05-27,1,167.77,In-Store,167.77
564,164,2741,2024-03-26,5,22.03,Online,22.03
565,145,2241,2023-01-28,2,62.85,In-Store,62.85
566,180,2933,2024-06-25,1,77.62,In-Store,77.62
567,116,2073,2024-05-29,5,98.84,In-Store,98.84
568,179,2982,2022-03-27,1,37.7,In-Store,37.7
569,182,2118,2024-12-06,4,227.28,Online,227.28
570,187,2566,2024-03-02,2,149.8,In-Store,149.8
571,147,2266,2025-09-13,3,133.4,In-Store,133.4
572,154,2534,2024-11-30,1,111.25,Online,111.25
573,158,2353,2025-09-27,2,126.55,In-Store,126.55
574,114,2404,2025-04-17,3,195.54,In-Store,195.54
575,146,2161,2025-06-20,1,26.18,In-Store,26.18
576,107,2057,2025-04-30,3,177.55,Online,177.55
577,134,2864,2024-11-01,5,99.74,In-Store,99.74
578,170,2499,2024-09-11,1,59.02,Online,59.02
579,186,2054,2024-04-12,1,28.06,In-Store,28.06
580,142,2821,2024-02-10,5,248.84,Online,248.84
581,127,2159,2025-07-07,5,200.1,In-Store,200.1
582,145,2235,2024-04-10,5,62.85,Online,62.85
583,188,2158,2025-11-15,3,20.04,In-Store,20.04
584,101,2729,2024-06-30,3,187.97,In-Store,187.97
585,190,2936,2024-04-18,4,197.23,Online,197.23
586,110,2905,2025-02-05,4,73.49,In-Store,73.49
587,111,2230,2023-09-25,5,243.55,In-Store,243.55
588,190,2481,2023-06-10,1,197.23,In-Store,197.23
589,186,2001,2022-06-04,2,28.06,Online,28.06
590,136,2242,2025-03-18,5,220.89,Online,220.89
591,158,2470,2025-03-29,5,126.55,Online,126.55
592,122,2367,2025-01-12,3,167.31,In-Store,167.31
593,108,2914,2025-09-23,5,61.68,In-Store,61.68
594,142,2208,2023-11-07,2,248.84,Online,248.84
595,150,2785,2025-05-21,2,33.26,Online,33.26
596,183,2248,2022-06-25,4,209.04,In-Store,209.04
597,143,2238,2025-07-10,1,39.04,Online,39.04
598,109,2655,2025-03-19,1,101.18,Online,101.18
599,159,2278,2024-03-08,4,49.51,Online,49.51
600,127,2799,2024-01-08,5,200.1,In-Store,200.1
601,141,2248,2022-05-28,5,232.94,In-Store,232.94
602,138,2745,2025-06-30,2,185.66,In-Store,185.66
603,114,2171,2024-07-29,2,195.54,In-Store,195.54
604,173,2405,2025-02-13,5,159.08,In-Store,159.08
605,198,2283,2025-10-01,4,105.92,Online,105.92
606,134,2590,2025-03-15,2,99.74,Online,99.74
607,175,2251,2025-04-04,1,233.98,Online,233.98
608,143,2292,2025-12-24,5,39.04,Online,39.04
609,183,2610,2024-10-28,5,209.04,In-Store,209.04
610,170,2393,2024-12-19,3,59.02,Online,59.02
611,164,2493,2023-12-05,5,22.03,Online,22.03
612,164,2113,2023-05-30,1,22.03,In-Store,22.03
613,193,2505,2025-01-20,5,74.03,In-Store,74.03
614,121,2404,2022-07-26,2,60.64,Online,60.64
615,129,2915,2025-05-30,1,216.59,Online,216.59
616,142,2632,2025-06-25,1,248.84,Online,248.84
617,192,2843,2024-09-02,4,53.05,Online,53.05
618,131,2791,2025-08-19,5,114.34,In-Store,114.34
619,159,2827,2025-11-14,3,49.51,In-Store,49.51
620,146,2490,2024-05-11,2,26.18,Online,26.18
621,156,2641,2025-01-31,5,22.14,Online,22.14
622,160,2779,2024-09-09,4,232.36,Online,232.36
623,137,2156,2025-01-23,3,67.81,In-Store,67.81
624,185,2206,2025-10-19,2,142.4,Online,142.4
625,158,2526,2024-02-07,5,126.55,In-Store,126.55
626,157,2187,2024-09-24,4,232.33,Online,232.33
627,136,2658,2025-03-09,3,220.89,In-Store,220.89
628,189,2788,2025-05-09,4,60.42,Online,60.42
629,169,2133,2024-06-20,4,167.77,Online,167.77
630,126,2481,2024-06-05,4,191.39,In-Store,191.39
631,194,2211,2025-09-15,2,216.06,In-Store,216.06
632,152,2800,2024-06-16,5,106.63,Online,106.63
633,194,2244,2025-01-07,1,216.06,In-Store,216.06
634,171,2704,2023-01-27,3,104.99,Online,104.99
635,152,2913,2024-05-13,5,106.63,In-Store,106.63
636,148,2547,2025-04-09,5,139.42,In-Store,139.42
637,116,2994,2024-05-28,5,98.84,Online,98.84
638,192,2754,2025-09-06,2,53.05,In-Store,53.05
639,117,2695,2024-09-22,1,156.19,In-Store,156.19
640,113,2059,2023-12-12,5,56.15,In-Store,56.15
641,108,2570,2025-07-02,4,61.68,In-Store,61.68
642,106,2057,2025-04-09,2,117.81,Online,117.81
643,113,2644,2024-05-24,5,56.15,In-Store,56.15
644,131,2331,2025-02-09,5,114.34,In-Store,114.34
645,138,2629,2024-03-18,5,185.66,Online,185.66
646,121,2003,2025-07-24,2,60.64,In-Store,60.64
647,103,2597,2024-12-07,1,111.26,Online,111.26
648,144,2925,2025-10-06,4,15.05,In-Store,15.05
649,134,2282,2025-01-01,1,99.74,Online,99.74
650,113,2565,2024-01-11,2,56.15,Online,56.15
651,113,2767,2025-12-17,2,56.15,Online,56.15
652,200,2037,2025-08-16,5,241.01,In-Store,241.01
653,148,2451,2024-08-12,5,139.42,In-Store,139.42
654,171,2940,2025-01-14,2,104.99,In-Store,104.99
655,106,2378,2024-07-28,5,117.81,In-Store,117.81
656,150,2269,2024-11-12,3,33.26,Online,33.26
657,129,2011,2023-01-08,5,216.59,In-Store,216.59
658,174,2072,2024-05-06,3,139.03,Online,139.03
659,176,2222,2024-11-09,5,78.4,Online,78.4
660,165,2759,2023-10-31,5,240.59,In-Store,240.59
661,177,2819,2022-09-05,3,246.12,Online,246.12
662,109,2821,2023-04-29,4,101.18,In-Store,101.18
663,189,2659,2025-02-20,3,60.42,In-Store,60.42
664,136,2587,2025-06-28,4,220.89,In-Store,220.89
665,133,2787,2025-03-01,2,212.0,Online,212.0
666,118,2032,2025-02-14,2,120.94,Online,120.94
667,169,2171,2025-07-27,4,167.77,In-Store,167.77
668,188,2184,2024-10-05,2,20.04,In-Store,20.04
669,182,2042,2025-10-06,2,227.28,Online,227.28
670,190,2661,2022-09-21,1,197.23,Online,197.23
671,115,2418,2023-05-08,4,101.23,In-Store,101.23
672,152,2859,2024-09-14,1,106.63,Online,106.63
673,174,2055,2025-01-08,4,139.03,In-Store,139.03
674,104,2737,2025-07-17,5,65.84,Online,65.84
675,103,2052,2024-10-09,5,111.26,In-Store,111.26
676,145,2595,2025-09-05,4,62.85,In-Store,62.85
677,155,2827,2024-05-28,2,219.88,Online,219.88
678,181,2334,2024-10-04,5,175.0,Online,175.0
679,168,2994,2025-11-11,2,152.68,In-Store,152.68
680,183,2528,2025-06-13,5,209.04,In-Store,209.04
681,189,2910,2023-07-22,1,60.42,In-Store,60.42
682,119,2778,2024-04-21,1,212.28,In-Store,212.28
683,129,2996,2024-10-14,2,216.59,In-Store,216.59
684,196,2980,2025-01-28,5,168.41,Online,168.41
685,135,2734,2025-08-02,5,87.8,Online,87.8
686,151,2342,2024-12-02,4,108.66,Online,108.66
687,106,2507,2025-10-19,5,117.81,In-Store,117.81
688,101,2105,2025-05-02,1,187.97,In-Store,187.97
689,178,2942,2025-01-19,1,81.85,In-Store,81.85
690,117,2036,2025-04-01,5,156.19,In-Store,156.19
691,137,2061,2025-10-16,3,67.81,In-Store,67.81
692,122,2800,2024-06-25,3,167.31,In-Store,167.31
693,178,2677,2025-03-25,1,81.85,In-Store,81.85
694,126,2121,2025-09-30,3,191.39,Online,191.39
695,141,2471,2025-07-30,4,232.94,Online,232.94
696,115,2820,2025-08-04,1,101.23,In-Store,101.23
697,130,2217,2025-12-15,5,190.21,Online,190.21
698,153,2637,2025-02-22,4,55.98,Online,55.98
699,154,2664,2023-01-16,5,111.25,Online,111.25
700,186,2051,2025-08-23,3,28.06,In-Store,28.06
701,147,2924,2022-12-15,5,133.4,In-Store,133.4
702,114,2133,2025-01-21,3,195.54,Online,195.54
703,200,2524,2022-11-05,5,241.01,Online,241.01
704,145,2085,2025-12-27,5,62.85,Online,62.85
705,184,2867,2025-08-03,4,195.07,In-Store,195.07
706,114,2829,2023-07-04,3,195.54,Online,195.54
707,152,2768,2024-10-01,2,106.63,Online,106.63
708,142,2072,2024-12-13,1,248.84,Online,248.84
709,141,2887,2025-05-22,2,232.94,In-Store,232.94
710,139,2946,2025-11-05,4,168.34,In-Store,168.34
711,176,2634,2023-09-08,4,78.4,Online,78.4
712,138,2532,2023-09-25,5,185.66,In-Store,185.66
713,146,2804,2022-08-21,3,26.18,Online,26.18
714,147,2210,2022-06-09,2,133.4,In-Store,133.4
715,116,2702,2025-04-09,4,98.84,In-Store,98.84
716,168,2172,2024-12-27,5,152.68,Online,152.68
717,197,2393,2025-04-23,4,217.44,In-Store,217.44
718,194,2538,2024-02-11,2,216.06,In-Store,216.06
719,117,2788,2024-09-25,3,156.19,In-Store,156.19
720,161,2404,2024-06-04,3,177.18,Online,177.18
721,110,2183,2024-03-03,5,73.49,In-Store,73.49
722,145,2216,2025-06-06,5,62.85,In-Store,62.85
723,150,2878,2024-12-29,3,33.26,In-Store,33.26
724,143,2487,2023-04-17,3,39.04,In-Store,39.04
725,152,2514,2025-06-05,2,106.63,Online,106.63
726,175,2047,2025-08-01,3,233.98,Online,233.98
727,123,2689,2024-04-07,5,73.57,Online,73.57
728,137,2942,2025-10-28,1,67.81,Online,67.81
729,190,2274,2024-10-14,4,197.23,Online,197.23
730,174,2979,2025-12-25,1,139.03,In-Store,139.03
731,125,2592,2024-05-24,2,62.64,In-Store,62.64
732,109,2249,2025-03-10,2,101.18,Online,101.18
733,115,2250,2024-07-18,5,101.23,Online,101.23
734,181,2450,2024-10-07,5,175.0,Online,175.0
735,101,2554,2025-10-09,1,187.97,Online,187.97
736,168,2551,2023-01-31,5,152.68,Online,152.68
737,139,2561,2024-05-06,5,168.34,Online,168.34
738,163,2099,2024-09-18,2,186.58,In-Store,186.58
739,187,2259,2024-10-23,4,149.8,Online,149.8
740,143,2017,2025-02-09,4,39.04,In-Store,39.04
741,160,2934,2025-06-08,4,232.36,In-Store,232.36
742,122,2225,2025-04-02,2,167.31,Online,167.31
743,117,2519,2023-11-17,1,156.19,In-Store,156.19
744,129,2531,2024-07-21,3,216.59,Online,216.59
745,159,2516,2025-01-21,3,49.51,Online,49.51
746,111,2128,2025-09-18,1,243.55,In-Store,243.55
747,160,2773,2025-12-28,2,232.36,In-Store,232.36
748,121,2505,2024-02-27,4,60.64,Online,60.64
749,126,2113,2023-04-04,5,191.39,In-Store,191.39
750,107,2938,2023-06-30,5,177.55,Online,177.55
751,125,2855,2024-11-07,3,62.64,Online,62.64
752,146,2656,2022-11-01,1,26.18,Online,26.18
753,135,2842,2025-09-03,3,87.8,In-Store,87.8
754,122,2646,2023-01-28,4,167.31,Online,167.31
755,167,2322,2025-09-09,1,235.98,Online,235.98
756,181,2969,2025-12-26,4,175.0,In-Store,175.0
757,157,2628,2023-09-30,3,232.33,In-Store,232.33
758,141,2826,2025-05-02,1,232.94,In-Store,232.94
759,136,2001,2024-11-23,4,220.89,In-Store,220.89
760,128,2740,2025-12-31,1,101.59,Online,101.59
761,106,2326,2024-07-28,4,117.81,In-Store,117.81
762,124,2722,2023-09-17,5,112.82,In-Store,112.82
763,171,2659,2024-04-27,3,104.99,In-Store,104.99
764,171,2206,2023-06-22,1,104.99,In-Store,104.99
765,186,2599,2025-02-17,3,28.06,Online,28.06
766,172,2006,2025-01-17,3,232.96,Online,232.96
767,142,2781,2024-06-23,5,248.84,Online,248.84
768,158,2682,2025-08-27,2,126.55,In-Store,126.55
769,131,2556,2024-08-21,1,114.34,In-Store,114.34
770,158,2702,2025-07-08,1,126.55,In-Store,126.55
771,153,2822,2024-11-19,2,55.98,Online,55.98
772,105,2770,2024-01-22,1,57.72,Online,57.72
773,106,2718,2025-03-18,4,117.81,Online,117.81
774,111,2151,2025-09-28,5,243.55,In-Store,243.55
775,161,2634,2025-02-25,5,177.18,In-Store,177.18
776,122,2546,2024-08-07,1,167.31,In-Store,167.31
777,124,2769,2022-08-03,3,112.82,Online,112.82
778,104,2628,2025-03-03,1,65.84,Online,65.84
779,167,2873,2025-10-21,5,235.98,In-Store,235.98
780,155,2738,2025-11-02,2,219.88,Online,219.88
781,119,2509,2024-12-03,1,212.28,Online,212.28
782,124,2495,2025-09-22,1,112.82,In-Store,112.82
783,190,2223,2025-09-13,1,197.23,Online,197.23
784,167,2403,2024-11-19,1,235.98,Online,235.98
785,130,2127,2025-10-16,1,190.21,In-Store,190.21
786,156,2239,2025-07-27,1,22.14,In-Store,22.14
787,119,2279,2025-01-24,5,212.28,Online,212.28
788,118,2788,2025-11-11,1,120.94,Online,120.94
789,168,2142,2025-11-24,5,152.68,Online,152.68
790,136,2867,2023-12-02,2,220.89,In-Store,220.89
791,195,2330,2024-05-15,4,93.92,In-Store,93.92
792,112,2876,2023-10-04,5,80.36,Online,80.36
793,153,2221,2024-08-19,2,55.98,Online,55.98
794,154,2409,2025-08-31,2,111.25,In-Store,111.25
795,147,2776,2022-09-19,1,133.4,In-Store,133.4
796,108,2852,2023-11-15,4,61.68,Online,61.68
797,125,2160,2025-06-14,5,62.64,Online,62.64
798,120,2759,2025-01-22,2,203.21,Online,203.21
799,101,2398,2024-11-25,1,187.97,In-Store,187.97
800,197,2123,2023-02-03,1,217.44,In-Store,217.44
801,123,2157,2023-01-06,1,73.57,Online,73.57
802,151,2354,2025-01-03,1,108.66,In-Store,108.66
803,137,2116,2024-09-04,4,67.81,Online,67.81
804,119,2919,2023-06-25,2,212.28,In-Store,212.28
805,148,2770,2025-11-28,4,139.42,In-Store,139.42
806,185,2171,2024-09-06,2,142.4,Online,142.4
807,148,2372,2025-04-19,2,139.42,In-Store,139.42
808,111,2309,2025-09-04,1,243.55,In-Store,243.55
809,133,2306,2025-06-29,4,212.0,Online,212.0
810,184,2019,2024-12-08,2,195.07,Online,195.07
811,108,2970,2024-02-03,5,61.68,Online,61.68
812,161,2676,2025-08-01,5,177.18,Online,177.18
813,104,2850,2024-10-18,2,65.84,In-Store,65.84
814,159,2158,2023-10-30,2,49.51,Online,49.51
815,163,2814,2023-01-07,4,186.58,In-Store,186.58
816,197,2432,2025-03-09,2,217.44,Online,217.44
817,197,2576,2022-09-18,3,217.44,In-Store,217.44
818,158,2526,2024-04-14,4,126.55,In-Store,126.55
819,117,2214,2024-03-25,5,156.19,In-Store,156.19
820,144,2615,2022-11-01,1,15.05,Online,15.05
821,144,2980,2025-04-12,2,15.05,Online,15.05
822,200,2042,2023-12-19,4,241.01,Online,241.01
823,196,2962,2023-09-21,2,168.41,In-Store,168.41
824,143,2339,2025-09-04,5,39.04,In-Store,39.04
825,200,2154,2025-04-28,2,241.01,In-Store,241.01
826,172,2692,2023-05-03,1,232.96,In-Store,232.96
827,185,2439,2024-12-31,1,142.4,Online,142.4
828,110,2104,2025-09-01,4,73.49,Online,73.49
829,144,2015,2025-03-07,2,15.05,Online,15.05
830,112,2646,2025-08-11,5,80.36,In-Store,80.36
831,164,2278,2022-08-15,4,22.03,Online,22.03
832,110,2320,2023-12-25,5,73.49,In-Store,73.49
833,149,2306,2025-01-06,4,198.31,In-Store,198.31
834,104,2735,2023-10-02,4,65.84,Online,65.84
835,149,2522,2025-12-26,3,198.31,In-Store,198.31
836,131,2583,2023-04-13,3,114.34,Online,114.34
837,136,2767,2023-12-05,5,220.89,Online,220.89
838,101,2104,2025-01-10,2,187.97,Online,187.97
839,166,2828,2025-07-06,4,152.81,In-Store,152.81
840,139,2256,2024-02-07,3,168.34,Online,168.34
841,164,2248,2023-12-07,5,22.03,Online,22.03
842,184,2126,2025-01-25,5,195.07,Online,195.07
843,170,2205,2023-03-11,4,59.02,In-Store,59.02
844,104,2687,2024-02-21,5,65.84,In-Store,65.84
845,116,2407,2025-07-14,3,98.84,Online,98.84
846,168,2785,2024-11-21,2,152.68,Online,152.68
847,143,2873,2025-05-07,4,39.04,Online,39.04
848,130,2025,2025-11-24,5,190.21,Online,190.21
849,161,2636,2024-07-31,4,177.18,Online,177.18
850,179,2974,2023-02-08,4,37.7,Online,37.7
851,173,2048,2025-01-09,5,159.08,In-Store,159.08
852,123,2119,2025-06-06,1,73.57,In-Store,73.57
853,187,2343,2024-12-24,2,149.8,Online,149.8
854,181,2661,2025-10-15,1,175.0,In-Store,175.0
855,156,2477,2023-11-18,2,22.14,In-Store,22.14
856,181,2150,2024-06-19,2,175.0,Online,175.0
857,153,2297,2024-01-28,4,55.98,In-Store,55.98
858,188,2028,2024-11-20,4,20.04,Online,20.04
859,118,2917,2025-07-24,4,120.94,Online,120.94
860,187,2783,2025-10-30,4,149.8,Online,149.8
861,122,2808,2025-11-27,3,167.31,In-Store,167.31
862,164,2815,2025-03-18,1,22.03,Online,22.03
863,180,2029,2024-08-19,3,77.62,Online,77.62
864,142,2190,2023-10-21,4,248.84,In-Store,248.84
865,122,2496,2025-11-01,5,167.31,Online,167.31
866,144,2841,2024-05-25,5,15.05,In-Store,15.05
867,128,2458,2025-11-11,1,101.59,In-Store,101.59
868,158,2213,2024-07-03,1,126.55,In-Store,126.55
869,124,2182,2024-06-19,4,112.82,Online,112.82
870,190,2168,2025-05-27,3,197.23,Online,197.23
871,197,2651,2025-08-31,5,217.44,Online,217.44
872,124,2828,2024-01-19,2,112.82,In-Store,112.82
873,178,2472,2024-10-26,5,81.85,Online,81.85
874,197,2995,2025-08-30,5,217.44,Online,217.44
875,163,2132,2024-02-25,3,186.58,In-Store,186.58
876,176,2141,2024-06-03,5,78.4,In-Store,78.4
877,149,2621,2024-07-10,1,198.31,Online,198.31
878,128,2937,2024-06-23,3,101.59,In-Store,101.59
879,171,2574,2025-10-07,5,104.99,Online,104.99
880,120,2275,2025-02-16,5,203.21,In-Store,203.21
881,111,2333,2024-09-08,5,243.55,In-Store,243.55
882,128,2546,2024-09-27,2,101.59,In-Store,101.59
883,168,2498,2023-06-28,1,152.68,In-Store,152.68
884,107,2713,2023-02-05,3,177.55,Online,177.55
885,120,2994,2023-09-06,2,203.21,In-Store,203.21
886,190,2014,2024-10-15,2,197.23,In-Store,197.23
887,152,2832,2024-04-12,2,106.63,Online,106.63
888,129,2465,2024-04-10,4,216.59,Online,216.59
889,158,2148,2024-11-11,3,126.55,In-Store,126.55
890,170,2650,2025-05-25,1,59.02,In-Store,59.02
891,181,2303,2023-12-21,1,175.0,Online,175.0
892,139,2530,2025-11-01,2,168.34,In-Store,168.34
893,109,2878,2025-06-04,5,101.18,In-Store,101.18
894,160,2512,2025-07-10,3,232.36,In-Store,232.36
895,149,2205,2025-09-04,5,198.31,In-Store,198.31
896,155,2381,2024-12-24,3,219.88,Online,219.88
897,179,2910,2025-12-23,3,37.7,Online,37.7
898,152,2865,2025-07-18,3,106.63,Online,106.63
899,119,2103,2024-09-23,3,212.28,In-Store,212.28
900,164,2685,2025-11-07,1,22.03,Online,22.03
901,127,2867,2024-09-24,3,200.1,In-Store,200.1
902,109,2427,2024-02-23,5,101.18,Online,101.18
903,185,2244,2025-03-04,3,142.4,Online,142.4
904,136,2034,2023-11-03,2,220.89,Online,220.89
905,113,2557,2024-12-09,1,56.15,Online,56.15
906,122,2746,2024-12-14,5,167.31,Online,167.31
907,166,2100,2025-01-10,3,152.81,In-Store,152.81
908,199,2803,2024-06-04,2,37.68,Online,37.68
909,146,2371,2025-10-24,3,26.18,In-Store,26.18
910,121,2728,2023-06-28,3,60.64,In-Store,60.64
911,135,2408,2025-07-18,2,87.8,In-Store,87.8
912,137,2814,2022-11-11,1,67.81,In-Store,67.81
913,158,2697,2025-08-07,2,126.55,In-Store,126.55
914,176,2468,2024-11-16,2,78.4,Online,78.4
915,184,2001,2025-04-11,5,195.07,In-Store,195.07
916,171,2252,2024-04-12,4,104.99,In-Store,104.99
917,160,2338,2025-09-28,5,232.36,Online,232.36
918,144,2718,2025-08-21,4,15.05,In-Store,15.05
919,120,2604,2023-10-22,4,203.21,Online,203.21
920,195,2273,2023-08-22,5,93.92,Online,93.92
921,141,2747,2024-03-28,1,232.94,In-Store,232.94
922,102,2328,2024-01-16,4,186.75,In-Store,186.75
923,197,2296,2025-01-30,3,217.44,Online,217.44
924,162,2142,2025-01-18,5,55.58,Online,55.58
925,129,2503,2025-09-26,3,216.59,Online,216.59
926,152,2376,2024-02-02,1,106.63,In-Store,106.63
927,159,2687,2023-06-01,5,49.51,In-Store,49.51
928,163,2972,2023-12-10,4,186.58,In-Store,186.58
929,110,2707,2025-11-20,5,73.49,Online,73.49
930,110,2549,2025-10-31,3,73.49,In-Store,73.49
931,139,2679,2024-01-02,4,168.34,In-Store,168.34
932,194,2780,2024-04-30,3,216.06,Online,216.06
933,196,2251,2025-04-09,3,168.41,In-Store,168.41
934,140,2630,2024-10-04,4,136.64,Online,136.64
935,183,2193,2024-11-22,4,209.04,In-Store,209.04
936,195,2467,2025-07-11,3,93.92,Online,93.92
937,194,2377,2025-02-07,4,216.06,Online,216.06
938,117,2850,2025-06-27,5,156.19,Online,156.19
939,109,2235,2024-02-26,2,101.18,In-Store,101.18
940,195,2021,2025-06-26,5,93.92,In-Store,93.92
941,128,2220,2024-09-02,5,101.59,In-Store,101.59
942,170,2492,2024-08-15,1,59.02,In-Store,59.02
943,180,2138,2025-09-29,3,77.62,In-Store,77.62
944,145,2262,2024-10-04,5,62.85,In-Store,62.85
945,156,2387,2025-11-26,5,22.14,Online,22.14
946,188,2251,2025-02-25,2,20.04,In-Store,20.04
947,135,2430,2025-01-24,5,87.8,In-Store,87.8
948,117,2590,2024-07-22,3,156.19,In-Store,156.19
949,155,2857,2025-08-09,5,219.88,In-Store,219.88
950,132,2914,2024-04-20,1,243.25,Online,243.25
951,186,2798,2023-12-02,3,28.06,In-Store,28.06
952,195,2444,2025-10-23,1,93.92,In-Store,93.92
953,172,2476,2025-06-11,2,232.96,In-Store,232.96
954,153,2715,2024-12-01,1,55.98,Online,55.98
955,109,2991,2024-05-04,4,101.18,Online,101.18
956,186,2320,2024-10-18,5,28.06,In-Store,28.06
